,0,1
/home/muyun99/MyGithub/person_seg/data/train/2854.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2854.png,0
/home/muyun99/MyGithub/person_seg/data/train/2870.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2870.png,0
/home/muyun99/MyGithub/person_seg/data/train/2609.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2609.png,0
/home/muyun99/MyGithub/person_seg/data/train/406.png,/home/muyun99/MyGithub/person_seg/data/train_mask/406.png,0
/home/muyun99/MyGithub/person_seg/data/train/1359.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1359.png,0
/home/muyun99/MyGithub/person_seg/data/train/2655.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2655.png,0
/home/muyun99/MyGithub/person_seg/data/train/3020.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3020.png,0
/home/muyun99/MyGithub/person_seg/data/train/4671.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4671.png,0
/home/muyun99/MyGithub/person_seg/data/train/3847.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3847.png,0
/home/muyun99/MyGithub/person_seg/data/train/4666.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4666.png,0
/home/muyun99/MyGithub/person_seg/data/train/1760.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1760.png,0
/home/muyun99/MyGithub/person_seg/data/train/1847.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1847.png,0
/home/muyun99/MyGithub/person_seg/data/train/3812.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3812.png,0
/home/muyun99/MyGithub/person_seg/data/train/2631.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2631.png,0
/home/muyun99/MyGithub/person_seg/data/train/4238.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4238.png,0
/home/muyun99/MyGithub/person_seg/data/train/3121.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3121.png,0
/home/muyun99/MyGithub/person_seg/data/train/4493.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4493.png,0
/home/muyun99/MyGithub/person_seg/data/train/2816.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2816.png,0
/home/muyun99/MyGithub/person_seg/data/train/3837.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3837.png,0
/home/muyun99/MyGithub/person_seg/data/train/2138.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2138.png,0
/home/muyun99/MyGithub/person_seg/data/train/857.png,/home/muyun99/MyGithub/person_seg/data/train_mask/857.png,0
/home/muyun99/MyGithub/person_seg/data/train/219.png,/home/muyun99/MyGithub/person_seg/data/train_mask/219.png,0
/home/muyun99/MyGithub/person_seg/data/train/3982.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3982.png,0
/home/muyun99/MyGithub/person_seg/data/train/4416.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4416.png,0
/home/muyun99/MyGithub/person_seg/data/train/1941.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1941.png,0
/home/muyun99/MyGithub/person_seg/data/train/1690.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1690.png,0
/home/muyun99/MyGithub/person_seg/data/train/5303.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5303.png,0
/home/muyun99/MyGithub/person_seg/data/train/1529.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1529.png,0
/home/muyun99/MyGithub/person_seg/data/train/3340.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3340.png,0
/home/muyun99/MyGithub/person_seg/data/train/2728.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2728.png,0
/home/muyun99/MyGithub/person_seg/data/train/5498.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5498.png,0
/home/muyun99/MyGithub/person_seg/data/train/370.png,/home/muyun99/MyGithub/person_seg/data/train_mask/370.png,0
/home/muyun99/MyGithub/person_seg/data/train/2656.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2656.png,0
/home/muyun99/MyGithub/person_seg/data/train/1932.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1932.png,0
/home/muyun99/MyGithub/person_seg/data/train/2537.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2537.png,0
/home/muyun99/MyGithub/person_seg/data/train/4292.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4292.png,0
/home/muyun99/MyGithub/person_seg/data/train/4587.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4587.png,0
/home/muyun99/MyGithub/person_seg/data/train/414.png,/home/muyun99/MyGithub/person_seg/data/train_mask/414.png,0
/home/muyun99/MyGithub/person_seg/data/train/3367.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3367.png,0
/home/muyun99/MyGithub/person_seg/data/train/2723.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2723.png,0
/home/muyun99/MyGithub/person_seg/data/train/3375.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3375.png,0
/home/muyun99/MyGithub/person_seg/data/train/4384.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4384.png,0
/home/muyun99/MyGithub/person_seg/data/train/4936.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4936.png,0
/home/muyun99/MyGithub/person_seg/data/train/1412.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1412.png,0
/home/muyun99/MyGithub/person_seg/data/train/1782.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1782.png,0
/home/muyun99/MyGithub/person_seg/data/train/2024.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2024.png,0
/home/muyun99/MyGithub/person_seg/data/train/3295.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3295.png,0
/home/muyun99/MyGithub/person_seg/data/train/3352.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3352.png,0
/home/muyun99/MyGithub/person_seg/data/train/5.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5.png,0
/home/muyun99/MyGithub/person_seg/data/train/137.png,/home/muyun99/MyGithub/person_seg/data/train_mask/137.png,0
/home/muyun99/MyGithub/person_seg/data/train/5170.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5170.png,0
/home/muyun99/MyGithub/person_seg/data/train/95.png,/home/muyun99/MyGithub/person_seg/data/train_mask/95.png,0
/home/muyun99/MyGithub/person_seg/data/train/383.png,/home/muyun99/MyGithub/person_seg/data/train_mask/383.png,0
/home/muyun99/MyGithub/person_seg/data/train/4457.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4457.png,0
/home/muyun99/MyGithub/person_seg/data/train/5550.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5550.png,0
/home/muyun99/MyGithub/person_seg/data/train/3181.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3181.png,0
/home/muyun99/MyGithub/person_seg/data/train/3533.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3533.png,0
/home/muyun99/MyGithub/person_seg/data/train/3428.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3428.png,0
/home/muyun99/MyGithub/person_seg/data/train/3586.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3586.png,0
/home/muyun99/MyGithub/person_seg/data/train/3296.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3296.png,0
/home/muyun99/MyGithub/person_seg/data/train/886.png,/home/muyun99/MyGithub/person_seg/data/train_mask/886.png,0
/home/muyun99/MyGithub/person_seg/data/train/5697.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5697.png,0
/home/muyun99/MyGithub/person_seg/data/train/4051.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4051.png,0
/home/muyun99/MyGithub/person_seg/data/train/1805.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1805.png,0
/home/muyun99/MyGithub/person_seg/data/train/5289.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5289.png,0
/home/muyun99/MyGithub/person_seg/data/train/947.png,/home/muyun99/MyGithub/person_seg/data/train_mask/947.png,0
/home/muyun99/MyGithub/person_seg/data/train/2663.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2663.png,0
/home/muyun99/MyGithub/person_seg/data/train/3789.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3789.png,0
/home/muyun99/MyGithub/person_seg/data/train/1904.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1904.png,0
/home/muyun99/MyGithub/person_seg/data/train/673.png,/home/muyun99/MyGithub/person_seg/data/train_mask/673.png,0
/home/muyun99/MyGithub/person_seg/data/train/4892.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4892.png,0
/home/muyun99/MyGithub/person_seg/data/train/2213.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2213.png,0
/home/muyun99/MyGithub/person_seg/data/train/2088.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2088.png,0
/home/muyun99/MyGithub/person_seg/data/train/2648.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2648.png,0
/home/muyun99/MyGithub/person_seg/data/train/2064.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2064.png,0
/home/muyun99/MyGithub/person_seg/data/train/1072.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1072.png,0
/home/muyun99/MyGithub/person_seg/data/train/3904.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3904.png,0
/home/muyun99/MyGithub/person_seg/data/train/1289.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1289.png,0
/home/muyun99/MyGithub/person_seg/data/train/4637.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4637.png,0
/home/muyun99/MyGithub/person_seg/data/train/119.png,/home/muyun99/MyGithub/person_seg/data/train_mask/119.png,0
/home/muyun99/MyGithub/person_seg/data/train/855.png,/home/muyun99/MyGithub/person_seg/data/train_mask/855.png,0
/home/muyun99/MyGithub/person_seg/data/train/4106.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4106.png,0
/home/muyun99/MyGithub/person_seg/data/train/399.png,/home/muyun99/MyGithub/person_seg/data/train_mask/399.png,0
/home/muyun99/MyGithub/person_seg/data/train/2515.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2515.png,0
/home/muyun99/MyGithub/person_seg/data/train/1298.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1298.png,0
/home/muyun99/MyGithub/person_seg/data/train/2369.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2369.png,0
/home/muyun99/MyGithub/person_seg/data/train/3955.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3955.png,0
/home/muyun99/MyGithub/person_seg/data/train/1287.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1287.png,0
/home/muyun99/MyGithub/person_seg/data/train/2004.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2004.png,0
/home/muyun99/MyGithub/person_seg/data/train/174.png,/home/muyun99/MyGithub/person_seg/data/train_mask/174.png,0
/home/muyun99/MyGithub/person_seg/data/train/2607.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2607.png,0
/home/muyun99/MyGithub/person_seg/data/train/4256.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4256.png,0
/home/muyun99/MyGithub/person_seg/data/train/2996.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2996.png,0
/home/muyun99/MyGithub/person_seg/data/train/1453.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1453.png,0
/home/muyun99/MyGithub/person_seg/data/train/5119.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5119.png,0
/home/muyun99/MyGithub/person_seg/data/train/1578.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1578.png,0
/home/muyun99/MyGithub/person_seg/data/train/2163.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2163.png,0
/home/muyun99/MyGithub/person_seg/data/train/4995.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4995.png,0
/home/muyun99/MyGithub/person_seg/data/train/892.png,/home/muyun99/MyGithub/person_seg/data/train_mask/892.png,0
/home/muyun99/MyGithub/person_seg/data/train/4790.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4790.png,0
/home/muyun99/MyGithub/person_seg/data/train/1295.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1295.png,0
/home/muyun99/MyGithub/person_seg/data/train/780.png,/home/muyun99/MyGithub/person_seg/data/train_mask/780.png,0
/home/muyun99/MyGithub/person_seg/data/train/2370.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2370.png,0
/home/muyun99/MyGithub/person_seg/data/train/4459.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4459.png,0
/home/muyun99/MyGithub/person_seg/data/train/1100.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1100.png,0
/home/muyun99/MyGithub/person_seg/data/train/2055.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2055.png,0
/home/muyun99/MyGithub/person_seg/data/train/4737.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4737.png,0
/home/muyun99/MyGithub/person_seg/data/train/2960.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2960.png,0
/home/muyun99/MyGithub/person_seg/data/train/2796.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2796.png,0
/home/muyun99/MyGithub/person_seg/data/train/5389.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5389.png,0
/home/muyun99/MyGithub/person_seg/data/train/1503.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1503.png,0
/home/muyun99/MyGithub/person_seg/data/train/4086.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4086.png,0
/home/muyun99/MyGithub/person_seg/data/train/2506.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2506.png,0
/home/muyun99/MyGithub/person_seg/data/train/4365.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4365.png,0
/home/muyun99/MyGithub/person_seg/data/train/3701.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3701.png,0
/home/muyun99/MyGithub/person_seg/data/train/3994.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3994.png,0
/home/muyun99/MyGithub/person_seg/data/train/1055.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1055.png,0
/home/muyun99/MyGithub/person_seg/data/train/2989.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2989.png,0
/home/muyun99/MyGithub/person_seg/data/train/4746.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4746.png,0
/home/muyun99/MyGithub/person_seg/data/train/2637.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2637.png,0
/home/muyun99/MyGithub/person_seg/data/train/1294.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1294.png,0
/home/muyun99/MyGithub/person_seg/data/train/4624.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4624.png,0
/home/muyun99/MyGithub/person_seg/data/train/4857.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4857.png,0
/home/muyun99/MyGithub/person_seg/data/train/3442.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3442.png,0
/home/muyun99/MyGithub/person_seg/data/train/64.png,/home/muyun99/MyGithub/person_seg/data/train_mask/64.png,0
/home/muyun99/MyGithub/person_seg/data/train/623.png,/home/muyun99/MyGithub/person_seg/data/train_mask/623.png,0
/home/muyun99/MyGithub/person_seg/data/train/3849.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3849.png,0
/home/muyun99/MyGithub/person_seg/data/train/3691.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3691.png,0
/home/muyun99/MyGithub/person_seg/data/train/1577.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1577.png,0
/home/muyun99/MyGithub/person_seg/data/train/1737.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1737.png,0
/home/muyun99/MyGithub/person_seg/data/train/1014.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1014.png,0
/home/muyun99/MyGithub/person_seg/data/train/1911.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1911.png,0
/home/muyun99/MyGithub/person_seg/data/train/2674.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2674.png,0
/home/muyun99/MyGithub/person_seg/data/train/3470.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3470.png,0
/home/muyun99/MyGithub/person_seg/data/train/909.png,/home/muyun99/MyGithub/person_seg/data/train_mask/909.png,0
/home/muyun99/MyGithub/person_seg/data/train/4350.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4350.png,0
/home/muyun99/MyGithub/person_seg/data/train/283.png,/home/muyun99/MyGithub/person_seg/data/train_mask/283.png,0
/home/muyun99/MyGithub/person_seg/data/train/2152.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2152.png,0
/home/muyun99/MyGithub/person_seg/data/train/3443.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3443.png,0
/home/muyun99/MyGithub/person_seg/data/train/2102.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2102.png,0
/home/muyun99/MyGithub/person_seg/data/train/136.png,/home/muyun99/MyGithub/person_seg/data/train_mask/136.png,0
/home/muyun99/MyGithub/person_seg/data/train/5383.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5383.png,0
/home/muyun99/MyGithub/person_seg/data/train/2294.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2294.png,0
/home/muyun99/MyGithub/person_seg/data/train/302.png,/home/muyun99/MyGithub/person_seg/data/train_mask/302.png,0
/home/muyun99/MyGithub/person_seg/data/train/1261.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1261.png,0
/home/muyun99/MyGithub/person_seg/data/train/5229.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5229.png,0
/home/muyun99/MyGithub/person_seg/data/train/1423.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1423.png,0
/home/muyun99/MyGithub/person_seg/data/train/3021.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3021.png,0
/home/muyun99/MyGithub/person_seg/data/train/1411.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1411.png,0
/home/muyun99/MyGithub/person_seg/data/train/2693.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2693.png,0
/home/muyun99/MyGithub/person_seg/data/train/3754.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3754.png,0
/home/muyun99/MyGithub/person_seg/data/train/1806.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1806.png,0
/home/muyun99/MyGithub/person_seg/data/train/2594.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2594.png,0
/home/muyun99/MyGithub/person_seg/data/train/2736.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2736.png,0
/home/muyun99/MyGithub/person_seg/data/train/3029.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3029.png,0
/home/muyun99/MyGithub/person_seg/data/train/5150.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5150.png,0
/home/muyun99/MyGithub/person_seg/data/train/1371.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1371.png,0
/home/muyun99/MyGithub/person_seg/data/train/304.png,/home/muyun99/MyGithub/person_seg/data/train_mask/304.png,0
/home/muyun99/MyGithub/person_seg/data/train/2227.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2227.png,0
/home/muyun99/MyGithub/person_seg/data/train/1116.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1116.png,0
/home/muyun99/MyGithub/person_seg/data/train/4754.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4754.png,0
/home/muyun99/MyGithub/person_seg/data/train/2976.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2976.png,0
/home/muyun99/MyGithub/person_seg/data/train/2438.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2438.png,0
/home/muyun99/MyGithub/person_seg/data/train/3377.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3377.png,0
/home/muyun99/MyGithub/person_seg/data/train/3256.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3256.png,0
/home/muyun99/MyGithub/person_seg/data/train/1785.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1785.png,0
/home/muyun99/MyGithub/person_seg/data/train/1001.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1001.png,0
/home/muyun99/MyGithub/person_seg/data/train/4823.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4823.png,0
/home/muyun99/MyGithub/person_seg/data/train/2524.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2524.png,0
/home/muyun99/MyGithub/person_seg/data/train/3285.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3285.png,0
/home/muyun99/MyGithub/person_seg/data/train/5248.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5248.png,0
/home/muyun99/MyGithub/person_seg/data/train/245.png,/home/muyun99/MyGithub/person_seg/data/train_mask/245.png,0
/home/muyun99/MyGithub/person_seg/data/train/3359.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3359.png,0
/home/muyun99/MyGithub/person_seg/data/train/2708.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2708.png,0
/home/muyun99/MyGithub/person_seg/data/train/4658.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4658.png,0
/home/muyun99/MyGithub/person_seg/data/train/791.png,/home/muyun99/MyGithub/person_seg/data/train_mask/791.png,0
/home/muyun99/MyGithub/person_seg/data/train/1939.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1939.png,0
/home/muyun99/MyGithub/person_seg/data/train/385.png,/home/muyun99/MyGithub/person_seg/data/train_mask/385.png,0
/home/muyun99/MyGithub/person_seg/data/train/4821.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4821.png,0
/home/muyun99/MyGithub/person_seg/data/train/4040.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4040.png,0
/home/muyun99/MyGithub/person_seg/data/train/2066.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2066.png,0
/home/muyun99/MyGithub/person_seg/data/train/4132.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4132.png,0
/home/muyun99/MyGithub/person_seg/data/train/1797.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1797.png,0
/home/muyun99/MyGithub/person_seg/data/train/1389.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1389.png,0
/home/muyun99/MyGithub/person_seg/data/train/3034.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3034.png,0
/home/muyun99/MyGithub/person_seg/data/train/161.png,/home/muyun99/MyGithub/person_seg/data/train_mask/161.png,0
/home/muyun99/MyGithub/person_seg/data/train/4586.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4586.png,0
/home/muyun99/MyGithub/person_seg/data/train/2671.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2671.png,0
/home/muyun99/MyGithub/person_seg/data/train/2965.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2965.png,0
/home/muyun99/MyGithub/person_seg/data/train/1791.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1791.png,0
/home/muyun99/MyGithub/person_seg/data/train/3407.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3407.png,0
/home/muyun99/MyGithub/person_seg/data/train/4978.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4978.png,0
/home/muyun99/MyGithub/person_seg/data/train/5204.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5204.png,0
/home/muyun99/MyGithub/person_seg/data/train/1098.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1098.png,0
/home/muyun99/MyGithub/person_seg/data/train/338.png,/home/muyun99/MyGithub/person_seg/data/train_mask/338.png,0
/home/muyun99/MyGithub/person_seg/data/train/4943.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4943.png,0
/home/muyun99/MyGithub/person_seg/data/train/3631.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3631.png,0
/home/muyun99/MyGithub/person_seg/data/train/4246.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4246.png,0
/home/muyun99/MyGithub/person_seg/data/train/2923.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2923.png,0
/home/muyun99/MyGithub/person_seg/data/train/1175.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1175.png,0
/home/muyun99/MyGithub/person_seg/data/train/3033.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3033.png,0
/home/muyun99/MyGithub/person_seg/data/train/5292.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5292.png,0
/home/muyun99/MyGithub/person_seg/data/train/5159.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5159.png,0
/home/muyun99/MyGithub/person_seg/data/train/279.png,/home/muyun99/MyGithub/person_seg/data/train_mask/279.png,0
/home/muyun99/MyGithub/person_seg/data/train/4001.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4001.png,0
/home/muyun99/MyGithub/person_seg/data/train/2417.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2417.png,0
/home/muyun99/MyGithub/person_seg/data/train/3489.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3489.png,0
/home/muyun99/MyGithub/person_seg/data/train/4278.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4278.png,0
/home/muyun99/MyGithub/person_seg/data/train/4000.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4000.png,0
/home/muyun99/MyGithub/person_seg/data/train/1925.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1925.png,0
/home/muyun99/MyGithub/person_seg/data/train/3551.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3551.png,0
/home/muyun99/MyGithub/person_seg/data/train/124.png,/home/muyun99/MyGithub/person_seg/data/train_mask/124.png,0
/home/muyun99/MyGithub/person_seg/data/train/5101.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5101.png,0
/home/muyun99/MyGithub/person_seg/data/train/3493.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3493.png,0
/home/muyun99/MyGithub/person_seg/data/train/3879.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3879.png,0
/home/muyun99/MyGithub/person_seg/data/train/4085.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4085.png,0
/home/muyun99/MyGithub/person_seg/data/train/227.png,/home/muyun99/MyGithub/person_seg/data/train_mask/227.png,0
/home/muyun99/MyGithub/person_seg/data/train/5344.png,/home/muyun99/MyGithub/person_seg/data/train_mask/5344.png,0
/home/muyun99/MyGithub/person_seg/data/train/3914.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3914.png,0
/home/muyun99/MyGithub/person_seg/data/train/3015.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3015.png,0
/home/muyun99/MyGithub/person_seg/data/train/2015.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2015.png,0
/home/muyun99/MyGithub/person_seg/data/train/2752.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2752.png,0
/home/muyun99/MyGithub/person_seg/data/train/19.png,/home/muyun99/MyGithub/person_seg/data/train_mask/19.png,0
/home/muyun99/MyGithub/person_seg/data/train/4824.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4824.png,0
/home/muyun99/MyGithub/person_seg/data/train/1580.png,/home/muyun99/MyGithub/person_seg/data/train_mask/1580.png,0
/home/muyun99/MyGithub/person_seg/data/train/2551.png,/home/muyun99/MyGithub/person_seg/data/train_mask/2551.png,0
/home/muyun99/MyGithub/person_seg/data/train/732.png,/home/muyun99/MyGithub/person_seg/data/train_mask/732.png,0
/home/muyun99/MyGithub/person_seg/data/train/4736.png,/home/muyun99/MyGithub/person_seg/data/train_mask/4736.png,0
/home/muyun99/MyGithub/person_seg/data/train/3854.png,/home/muyun99/MyGithub/person_seg/data/train_mask/3854.png,0
/home/muyun99/MyGithub/person_seg/data/train/697.png,/home/muyun99/MyGithub/person_seg/data/train_mask/697.png,0
